	jet_class	PhyDistance	AffinityType	Laplacien	NumEigenvectors	StoppingCondition	AffinityCutoff	ExpofPTPosition	ExpofPTMultiplier	DeltaR
9844	SpectralMean	invarient	exponent	unnormalised	2	beamparticle	None	input	0.790722111786184	0.17454331592957545
9845	SpectralMean	angular	linear	unnormalised	7	standard	None	eigenspace	-0.06533015523431462	1.4134062886314185
9846	SpectralMean	Luclus	exponent2	symmetric	7	standard	('knn', 1)	input	-0.1261628620169173	1.0590277395613983
9847	SpectralMean	normed	exponent	unnormalised	4	standard	('distance', 7.608908279384561)	input	0.3866418738877342	0.10639323351611157
9848	SpectralMean	normed	exponent2	unnormalised	8	standard	('knn', 5)	eigenspace	0.5430603555624502	0.3808079573920778
9849	SpectralMean	normed	exponent2	unnormalised	5	standard	('knn', 3)	eigenspace	-0.5447761761496963	0.3527265091574596
9850	SpectralMean	invarient	linear	symmetric	3	beamparticle	('knn', 3)	eigenspace	-0.9450446620035335	1.0259437625956889
9851	SpectralMean	invarient	exponent2	unnormalised	1	beamparticle	('knn', 5)	eigenspace	0.5249975175490855	0.4931824992617176
9852	SpectralMean	invarient	linear	symmetric	9	beamparticle	('distance', 0.5777843893056156)	input	0.3530561753068535	1.4734917568707835
9853	SpectralMean	normed	linear	symmetric	7	standard	('knn', 2)	eigenspace	0.0955776351132187	1.4327963273979287
9854	SpectralMean	angular	exponent	unnormalised	4	beamparticle	('distance', 8.454580170602325)	input	-0.5027529511756439	0.7889340259990001
9855	SpectralMean	angular	linear	unnormalised	3	standard	None	input	-0.8424086436185081	0.4781185860971821
9856	SpectralMean	invarient	inverse	unnormalised	4	standard	('knn', 3)	eigenspace	0.9376399781107028	1.157991883896627
9857	SpectralMean	normed	linear	symmetric	3	beamparticle	None	eigenspace	0.05274571043536813	0.6684317911201677
9858	SpectralMean	angular	linear	symmetric	8	standard	('knn', 1)	eigenspace	0.7630606723208169	0.13288908248188797
9859	SpectralMean	invarient	inverse	unnormalised	2	beamparticle	None	eigenspace	-0.9910468546776998	1.287889637197934
9860	SpectralMean	normed	exponent	unnormalised	6	standard	('knn', 1)	eigenspace	-0.8581624488725028	1.4641888761484476
9861	SpectralMean	normed	exponent	symmetric	8	beamparticle	('knn', 2)	input	-0.472912664144131	1.0741188181236634
9862	SpectralMean	Luclus	exponent	unnormalised	6	standard	('distance', 8.986941881174003)	eigenspace	-0.6953999979887981	1.1643528356220552
9863	SpectralMean	angular	exponent2	symmetric	6	standard	('knn', 5)	eigenspace	-0.2297984551029939	0.24763724343888427
9864	SpectralMean	Luclus	linear	symmetric	5	beamparticle	('knn', 3)	eigenspace	-0.7047361642794994	1.3451977188836264
9865	SpectralMean	angular	inverse	symmetric	8	beamparticle	('knn', 2)	eigenspace	0.35443564107298364	0.2243217809483402
9866	SpectralMean	invarient	linear	unnormalised	3	beamparticle	('distance', 0.30098227998659466)	input	-0.8933672174268743	1.3954892802391827
9867	SpectralMean	normed	exponent	unnormalised	8	beamparticle	('knn', 1)	input	-0.8984330164189318	0.4539380101993943
9868	SpectralMean	Luclus	inverse	symmetric	5	standard	('knn', 5)	input	-0.3404743523815934	0.870264241613989
9869	SpectralMean	angular	exponent2	unnormalised	2	standard	None	input	0.9401335076230253	0.7900548089355284
9870	SpectralMean	angular	inverse	symmetric	2	standard	None	eigenspace	0.27585439618240826	0.8397929030699255
9871	SpectralMean	invarient	inverse	unnormalised	3	beamparticle	('knn', 2)	eigenspace	-0.5369378409406782	1.4871749870825857
9872	SpectralMean	normed	linear	symmetric	9	beamparticle	('knn', 1)	eigenspace	0.7991876104941547	0.3662813585535065
9873	SpectralMean	Luclus	exponent	symmetric	8	standard	('distance', 6.510152192115516)	eigenspace	-0.9443357455811638	0.8715190576911709
9874	SpectralMean	Luclus	linear	symmetric	9	standard	('knn', 3)	eigenspace	-0.8763199490690825	1.0442569598017084
9875	SpectralMean	invarient	exponent	symmetric	8	beamparticle	None	input	0.6513017713896676	1.1409088764226265
9876	SpectralMean	invarient	exponent	symmetric	6	standard	('knn', 4)	eigenspace	-0.23988183824733444	0.9999804476630991
9877	SpectralMean	invarient	linear	unnormalised	5	beamparticle	None	input	-0.3061454415871805	0.2611542482932204
9878	SpectralMean	normed	exponent	symmetric	5	standard	None	eigenspace	-0.8945656165115665	1.0674771111627392
9879	SpectralMean	angular	linear	symmetric	7	beamparticle	('distance', 3.5200609864627386)	eigenspace	-0.4095155666419965	0.40505969905244504
9880	SpectralMean	normed	inverse	unnormalised	3	beamparticle	('distance', 6.284334543392157)	input	0.9131563913720591	0.16410584151258306
9881	SpectralMean	Luclus	inverse	unnormalised	1	standard	('distance', 2.933999424974598)	input	0.7004410647837709	0.9584836675800306
9882	SpectralMean	invarient	linear	unnormalised	4	standard	None	input	-0.1532587291036307	0.31825455225138394
9883	SpectralMean	normed	linear	unnormalised	1	beamparticle	('knn', 2)	input	-0.8867572616517678	1.1026329922221374
9884	SpectralMean	invarient	exponent	unnormalised	2	standard	('knn', 5)	eigenspace	0.24307903357251748	1.2102923885955785
9885	SpectralMean	invarient	linear	symmetric	3	standard	('distance', 5.673712079999965)	eigenspace	-0.8653105952450719	0.9424492836918233
9886	SpectralMean	angular	inverse	unnormalised	7	beamparticle	('distance', 9.655298110428923)	eigenspace	-0.7946784924546029	0.5856783030113062
9887	SpectralMean	invarient	exponent	unnormalised	4	beamparticle	None	input	0.4851697180156025	1.170526403217643
9888	SpectralMean	invarient	inverse	unnormalised	8	standard	('knn', 1)	input	0.6611088815898136	0.04516227089845021
9889	SpectralMean	Luclus	exponent	unnormalised	6	beamparticle	None	input	-0.6106844626713621	0.5794750029595162
9890	SpectralMean	Luclus	inverse	unnormalised	6	beamparticle	None	input	0.9565053989625716	0.2821053869941202
9891	SpectralMean	angular	linear	symmetric	1	beamparticle	('distance', 4.567207872744983)	eigenspace	0.07220928346251831	0.9854716183456051
9892	SpectralMean	Luclus	exponent2	unnormalised	8	beamparticle	('knn', 1)	input	0.08578681926332066	1.0856867948168964
9893	SpectralMean	angular	linear	unnormalised	6	beamparticle	None	input	-0.7589976457286141	1.478990494885347
9894	SpectralMean	normed	exponent2	unnormalised	9	beamparticle	('knn', 5)	input	0.14862785636868114	1.1498557462668506
9895	SpectralMean	angular	exponent2	unnormalised	7	beamparticle	None	eigenspace	-0.35627590651997676	0.3056000706897965
9896	SpectralMean	invarient	exponent2	unnormalised	2	beamparticle	None	input	-0.08767696579094464	0.15282437440971341
9897	SpectralMean	normed	exponent	symmetric	9	standard	('knn', 5)	eigenspace	-0.14452851208984474	1.1740918250035346
9898	SpectralMean	normed	exponent2	symmetric	2	standard	('distance', 1.2598998288156027)	input	0.21089869327043043	1.220085363530651
9899	SpectralMean	Luclus	linear	unnormalised	4	beamparticle	None	input	0.7018635867877656	0.5481033266399762
9900	SpectralMean	normed	linear	symmetric	6	beamparticle	('distance', 9.771190257211856)	eigenspace	-0.25601654973913623	0.548200085407007
9901	SpectralMean	Luclus	linear	symmetric	9	standard	('distance', 8.94399323804858)	eigenspace	-0.031375051921726405	0.07963464676777665
9902	SpectralMean	invarient	exponent2	unnormalised	2	standard	None	input	0.9994760556722049	1.200472212851058
9903	SpectralMean	angular	exponent	symmetric	2	beamparticle	('knn', 1)	eigenspace	-0.0928218551629858	0.1257793115555229
9904	SpectralMean	invarient	inverse	unnormalised	7	standard	('distance', 0.5333883239080828)	input	-0.6033061432912643	0.40623319504008826
9905	SpectralMean	normed	exponent2	symmetric	1	standard	('knn', 2)	eigenspace	-0.4034169725295904	1.1136854178503195
9906	SpectralMean	normed	exponent2	unnormalised	3	standard	('distance', 2.3804880656861007)	eigenspace	-0.8479488203358407	0.25223081079780496
9907	SpectralMean	Luclus	exponent2	unnormalised	6	beamparticle	('distance', 3.9979533553104396)	eigenspace	0.2394923480197526	1.3863080335745996
9908	SpectralMean	normed	linear	symmetric	8	beamparticle	('knn', 4)	input	0.5828890776723497	1.4557462063352107
9909	SpectralMean	angular	exponent2	unnormalised	7	beamparticle	None	eigenspace	-0.27270492256637735	0.6726053772110153
9910	SpectralMean	angular	linear	symmetric	7	beamparticle	None	eigenspace	-0.745085063041119	0.8439507466492338
9911	SpectralMean	Luclus	inverse	symmetric	8	standard	('knn', 4)	input	0.6268350442011665	1.0036566942153
9912	SpectralMean	angular	linear	unnormalised	8	standard	None	eigenspace	-0.9906871073630266	0.8061463529589923
9913	SpectralMean	normed	linear	symmetric	3	beamparticle	None	eigenspace	-0.47199376658777425	0.15688619472519405
9914	SpectralMean	invarient	exponent	unnormalised	9	beamparticle	None	eigenspace	0.12657295661806	1.0608879875847979
9915	SpectralMean	Luclus	exponent	unnormalised	3	standard	('knn', 2)	input	0.7342658012714647	0.38969142828077297
9916	SpectralMean	Luclus	linear	unnormalised	7	beamparticle	('distance', 1.4594706018046022)	eigenspace	-0.03453770397663125	0.03216958449515672
9917	SpectralMean	Luclus	exponent2	unnormalised	5	standard	('knn', 5)	eigenspace	-0.03494609154068562	0.49155344880249924
9918	SpectralMean	normed	exponent2	symmetric	4	beamparticle	('knn', 4)	eigenspace	0.6012858099966856	0.021124677675340042
9919	SpectralMean	Luclus	linear	symmetric	9	beamparticle	None	eigenspace	0.34072920166493326	0.2665797110449151
9920	SpectralMean	normed	inverse	unnormalised	8	standard	None	eigenspace	-0.9432367810175157	0.7368421839658148
9921	SpectralMean	invarient	exponent	unnormalised	6	standard	('distance', 7.075932905200265)	eigenspace	-0.6854921844196475	1.2274331027609862
9922	SpectralMean	Luclus	linear	unnormalised	4	standard	None	eigenspace	0.333461101253274	0.6172973687016218
9923	SpectralMean	invarient	exponent	unnormalised	7	standard	None	eigenspace	-0.3194942169093429	0.878203689676291
9924	SpectralMean	invarient	exponent2	symmetric	7	beamparticle	('distance', 7.282197411663872)	input	-0.6321112037040377	0.6172463870366729
9925	SpectralMean	Luclus	linear	symmetric	2	standard	('distance', 1.274474192252928)	input	-0.13360912261972913	0.09914527592329625
9926	SpectralMean	Luclus	exponent	symmetric	4	beamparticle	('distance', 0.8076160558417933)	eigenspace	0.050698210082434914	1.1364595727336866
9927	SpectralMean	normed	exponent2	unnormalised	4	beamparticle	('knn', 3)	eigenspace	-0.6100036940158469	1.3060685393217477
9928	SpectralMean	normed	exponent	symmetric	7	standard	('distance', 4.7115195938949626)	eigenspace	-0.8059748585744311	0.905740472594978
9929	SpectralMean	angular	exponent	symmetric	2	beamparticle	('knn', 4)	input	-0.817652994852168	0.9740053783379814
9930	SpectralMean	Luclus	exponent	unnormalised	9	beamparticle	None	eigenspace	-0.39102551358747184	1.1037809612492193
9931	SpectralMean	Luclus	exponent2	symmetric	1	beamparticle	None	input	0.7556138523203795	0.6326886747340629
9932	SpectralMean	angular	exponent	symmetric	1	standard	('distance', 6.990521370046738)	eigenspace	-0.4721543754702655	0.7898417730673044
9933	SpectralMean	invarient	linear	symmetric	6	beamparticle	('knn', 2)	input	-0.2698354961809526	0.9723879649311258
9934	SpectralMean	angular	linear	symmetric	6	standard	None	eigenspace	0.5479893097751964	0.4345703938283575
9935	SpectralMean	angular	exponent2	symmetric	9	beamparticle	None	eigenspace	0.7281019597975693	0.07004777778705046
9936	SpectralMean	invarient	exponent	symmetric	4	standard	None	input	0.6677330359202769	1.0969999863213746
9937	SpectralMean	normed	inverse	symmetric	9	beamparticle	None	eigenspace	0.4402067383979136	1.459286393668884
9938	SpectralMean	angular	exponent	unnormalised	5	standard	('distance', 5.51490510984091)	eigenspace	-0.8117882097333631	1.0452352010277526
9939	SpectralMean	angular	exponent2	symmetric	2	standard	None	input	-0.7460899968821662	0.9412570022996747
9940	SpectralMean	normed	exponent	symmetric	8	beamparticle	('knn', 1)	input	0.026912142494238678	0.46223546401655663
9941	SpectralMean	invarient	exponent	unnormalised	4	beamparticle	('knn', 4)	input	-0.5165946780837205	1.0811659608449147
9942	SpectralMean	normed	inverse	unnormalised	7	standard	None	input	-0.4688178000609995	0.7378530157886721
9943	SpectralMean	normed	linear	unnormalised	7	standard	('distance', 7.341823315252222)	input	-0.8723728022485215	0.020405744991795538
9944	SpectralMean	invarient	inverse	unnormalised	9	beamparticle	None	eigenspace	-0.8807006712174075	0.39071991477425494
9945	SpectralMean	normed	exponent	symmetric	9	standard	('knn', 2)	eigenspace	-0.05807234760825852	1.4633298245548234
9946	SpectralMean	invarient	linear	unnormalised	8	beamparticle	('distance', 0.5002340020482432)	input	-0.09961581310039724	0.6717106254343381
9947	SpectralMean	Luclus	exponent2	symmetric	6	standard	('distance', 1.3878743190841525)	input	0.235014375265429	0.05183628660283396
9948	SpectralMean	normed	inverse	symmetric	7	beamparticle	('distance', 7.815787760403296)	input	-0.49540810085426323	0.33406788174097996
9949	SpectralMean	normed	exponent	symmetric	1	beamparticle	('distance', 8.27071107913252)	eigenspace	-0.45155117766952024	0.36140787266674235
9950	SpectralMean	invarient	exponent	symmetric	9	standard	('distance', 3.260247689047996)	input	0.8496473628965484	0.41774719537702626
9951	SpectralMean	normed	exponent	symmetric	5	standard	('knn', 1)	input	-0.6460676465856683	1.0910562681427367
9952	SpectralMean	angular	linear	unnormalised	4	beamparticle	('knn', 5)	input	0.37553402505633837	1.1517413851544962
9953	SpectralMean	invarient	exponent2	symmetric	4	standard	('knn', 4)	input	0.8005158058151964	0.5539231725648888
9954	SpectralMean	angular	linear	unnormalised	3	beamparticle	('knn', 4)	input	0.8372714736474225	0.8543149544930133
9955	SpectralMean	angular	exponent2	symmetric	2	standard	None	eigenspace	-0.32429113633377926	0.9510765536393018
9956	SpectralMean	invarient	linear	unnormalised	2	standard	('distance', 3.912958980567771)	input	0.7060269112428244	0.2239386491467843
9957	SpectralMean	invarient	linear	unnormalised	1	beamparticle	None	eigenspace	0.23746312898919597	0.16195110593639628
9958	SpectralMean	Luclus	exponent2	unnormalised	2	beamparticle	('knn', 3)	input	0.020369872484016005	0.2527399066996831
9959	SpectralMean	Luclus	exponent2	unnormalised	4	beamparticle	('distance', 3.3100463318959097)	input	0.21742865105304054	0.9734083623804004
9960	SpectralMean	normed	inverse	unnormalised	4	standard	None	eigenspace	0.1707270030964676	1.401436917983171
9961	SpectralMean	normed	exponent2	symmetric	2	standard	None	input	0.02105524288478966	0.8761008498868806
9962	SpectralMean	Luclus	exponent	symmetric	7	standard	('knn', 5)	input	0.29616221496101347	0.2796754551627265
9963	SpectralMean	normed	exponent	symmetric	4	standard	None	eigenspace	0.6696774607532547	0.9202193512447729
9964	SpectralMean	angular	exponent	symmetric	5	beamparticle	None	eigenspace	0.30915053511381396	0.5221944946599396
9965	SpectralMean	angular	linear	unnormalised	3	standard	None	eigenspace	0.6419614381387113	0.5095519687436951
9966	SpectralMean	Luclus	exponent	unnormalised	9	beamparticle	('distance', 0.6177712823397841)	input	0.004577892931867167	0.7306359232589814
9967	SpectralMean	invarient	exponent	unnormalised	8	beamparticle	None	input	-0.9459011370579491	0.7568095544198608
9968	SpectralMean	invarient	exponent2	unnormalised	4	beamparticle	('distance', 9.682677591424714)	eigenspace	-0.3177307703981527	1.0090166314174585
9969	SpectralMean	normed	exponent2	symmetric	5	standard	('knn', 5)	input	0.6881347185981426	1.416062092801719
9970	SpectralMean	angular	exponent2	unnormalised	6	standard	('distance', 4.407758081811609)	input	0.6047020580265989	1.2880836018438546
9971	SpectralMean	angular	exponent2	unnormalised	5	beamparticle	None	input	-0.6320690179407336	1.1291758265401395
9972	SpectralMean	Luclus	exponent	unnormalised	6	standard	('knn', 1)	eigenspace	-0.6284665620316927	0.6072099255818179
9973	SpectralMean	angular	exponent2	unnormalised	2	beamparticle	('knn', 4)	input	-0.46892766265599994	1.4814915479307524
9974	SpectralMean	invarient	exponent	unnormalised	6	standard	('distance', 6.489970150007079)	input	0.5041793048127268	0.07287516838487068
9975	SpectralMean	angular	exponent2	unnormalised	3	beamparticle	None	input	0.6982271178812782	0.42124332031578265
9976	SpectralMean	Luclus	exponent2	unnormalised	9	beamparticle	('knn', 5)	input	-0.3599443503339588	0.6393770127388125
9977	SpectralMean	angular	exponent2	unnormalised	7	beamparticle	('knn', 1)	input	-0.6456359365256144	0.010023443883093563
9978	SpectralMean	invarient	exponent	symmetric	2	beamparticle	('knn', 5)	input	0.7061552648267992	1.0689096421970095
